Price,Adj Close,Close,High,Low,Open,Volume
2025-02-06,597.650390625,606.3200073242188,606.4500122070312,602.6300048828125,605.989990234375,35771500
2025-02-07,592.1798095703125,600.77001953125,608.1300048828125,600.0499877929688,606.8900146484375,50788500
2025-02-10,596.2013549804688,604.8499755859375,605.5,602.739990234375,604.030029296875,26048700
2025-02-11,596.6547241210938,605.3099975585938,605.8599853515625,602.4299926757812,602.5499877929688,30056700
2025-02-12,594.7327270507812,603.3599853515625,604.5499877929688,598.510009765625,599.2000122070312,45076100
2025-02-13,601.0115356445312,609.72998046875,609.9400024414062,603.2000122070312,604.47998046875,40921300
2025-02-14,600.9819946289062,609.7000122070312,610.989990234375,609.0700073242188,609.9400024414062,26910400
2025-02-18,602.7463989257812,611.489990234375,611.489990234375,608.3800048828125,610.8800048828125,26749000
2025-02-19,604.1658325195312,612.9299926757812,613.22998046875,609.5599975585938,610.0800170898438,31011100
2025-02-20,601.65234375,610.3800048828125,611.6799926757812,607.02001953125,611.5399780273438,36554000
2025-02-21,591.361572265625,599.9400024414062,610.2999877929688,599.469970703125,610.1599731445312,76519800
2025-02-24,588.6705932617188,597.2100219726562,603.030029296875,596.489990234375,602.02001953125,50737200
2025-02-25,585.7431030273438,594.239990234375,597.8900146484375,589.5599975585938,597.1500244140625,58266500
2025-02-26,586.0386962890625,594.5399780273438,599.5800170898438,591.8599853515625,595.9299926757812,43321600
2025-02-27,576.6843872070312,585.0499877929688,598.02001953125,584.6500244140625,596.8499755859375,74196700
2025-02-28,585.6839599609375,594.1799926757812,594.719970703125,582.4400024414062,585.5599975585938,88744100
2025-03-03,575.4227294921875,583.77001953125,597.3400268554688,579.9000244140625,596.1799926757812,74249200
2025-03-04,568.611572265625,576.8599853515625,585.3900146484375,572.25,579.7100219726562,109648200
2025-03-05,574.722900390625,583.0599975585938,584.8800048828125,573.0800170898438,576.6900024414062,71230500
2025-03-06,564.52099609375,572.7100219726562,580.1699829101562,570.1199951171875,575.47998046875,80094900
2025-03-07,567.68505859375,575.9199829101562,577.3900146484375,565.6300048828125,570.9000244140625,81158800
2025-03-10,552.5643920898438,560.5800170898438,569.5399780273438,555.5900268554688,567.5900268554688,99326600
2025-03-11,547.9708862304688,555.9199829101562,564.02001953125,552.02001953125,559.4000244140625,88102100
2025-03-12,550.8787841796875,558.8699951171875,563.1099853515625,553.6900024414062,562.1699829101562,69588200
2025-03-13,543.5353393554688,551.4199829101562,559.1099853515625,549.6799926757812,558.489990234375,74079400
2025-03-14,554.7625122070312,562.8099975585938,563.8300170898438,551.489990234375,556.1099853515625,62660300
2025-03-17,559.0404663085938,567.1500244140625,569.7100219726562,562.3499755859375,562.7899780273438,49008700
2025-03-18,552.9981689453125,561.02001953125,565.02001953125,559.0599975585938,564.7999877929688,66041400
2025-03-19,559.0206298828125,567.1300048828125,570.9500122070312,561.6300048828125,562.8300170898438,66556000
2025-03-20,557.4041748046875,565.489990234375,570.5700073242188,562.5999755859375,563.3300170898438,62958200
2025-03-21,557.5880126953125,563.97998046875,564.8900146484375,558.030029296875,559.280029296875,83763000
2025-03-24,567.5736083984375,574.0800170898438,575.1500244140625,570.2000122070312,570.7999877929688,58766800
2025-03-25,568.9379272460938,575.4600219726562,576.4099731445312,573.6900024414062,575.2999877929688,38355700
2025-03-26,562.1458740234375,568.5900268554688,576.3300170898438,567.1900024414062,575.1900024414062,51848300
2025-03-27,560.6530151367188,567.0800170898438,570.9000244140625,564.9400024414062,567.1799926757812,42164200
2025-03-28,549.3623657226562,555.6599731445312,566.27001953125,555.0700073242188,565.530029296875,71662700
2025-03-31,553.0501098632812,559.3900146484375,560.7100219726562,546.8699951171875,549.8300170898438,95328200
2025-04-01,554.6121826171875,560.969970703125,562.9400024414062,553.6799926757812,557.4500122070312,54609600
2025-04-02,558.1219482421875,564.52001953125,567.4199829101562,554.8099975585938,555.0499877929688,76014500
2025-04-03,530.6173095703125,536.7000122070312,547.969970703125,536.7000122070312,545.1099853515625,125986000
2025-04-04,499.5533447265625,505.2799987792969,525.8699951171875,505.05999755859375,523.6699829101562,217965100
2025-04-07,498.66357421875,504.3800048828125,523.1699829101562,481.79998779296875,489.19000244140625,256611400
2025-04-08,490.85308837890625,496.4800109863281,524.97998046875,489.1600036621094,521.8599853515625,165816600
2025-04-09,542.4021606445312,548.6199951171875,548.6199951171875,493.04998779296875,493.44000244140625,241867300
2025-04-10,518.6345825195312,524.5800170898438,533.5,509.32000732421875,532.1699829101562,162331200
2025-04-11,527.8884887695312,533.9400024414062,536.4299926757812,520.0700073242188,523.010009765625,97866300
2025-04-14,533.0098266601562,539.1199951171875,544.280029296875,533.8599853515625,544.0499877929688,68034000
2025-04-15,531.5169067382812,537.6099853515625,543.22998046875,536.8099975585938,539.6699829101562,56892900
2025-04-16,519.7023315429688,525.6599731445312,537.8900146484375,520.2899780273438,531.6799926757812,83484800
2025-04-17,520.44384765625,526.4099731445312,531.1699829101562,523.9099731445312,527.6400146484375,79868100
2025-04-21,508.055908203125,513.8800048828125,521.7000122070312,508.4599914550781,521.1599731445312,69368100
2025-04-22,521.2743530273438,527.25,529.2999877929688,519.1900024414062,520.1400146484375,75948100
2025-04-23,529.3516845703125,535.4199829101562,545.4299926757812,533.8800048828125,540.4299926757812,90590700
2025-04-24,540.4940795898438,546.6900024414062,547.4299926757812,535.4500122070312,536.719970703125,64150400
2025-04-25,544.3992309570312,550.6400146484375,551.0499877929688,543.6900024414062,546.6500244140625,61119600
2025-04-28,544.6068725585938,550.8499755859375,553.5499877929688,545.02001953125,551.3900146484375,47613800
2025-04-29,548.0375366210938,554.3200073242188,555.4500122070312,548.5499877929688,548.9099731445312,47775100
2025-04-30,548.2550048828125,554.5399780273438,556.52001953125,541.52001953125,547.5700073242188,93101500
2025-05-01,552.1404418945312,558.469970703125,564.0700073242188,557.8599853515625,560.3699951171875,63186100
2025-05-02,560.3365478515625,566.760009765625,568.3800048828125,562.3800048828125,564.72998046875,60717300
2025-05-05,557.1234130859375,563.510009765625,566.6500244140625,561.7000122070312,562.5700073242188,38659200
2025-05-06,552.4667358398438,558.7999877929688,563.3499755859375,556.9600219726562,557.9299926757812,48264700
2025-05-07,554.7901611328125,561.1500244140625,563.8200073242188,556.0399780273438,560.1500244140625,55588000
2025-05-08,558.6558227539062,565.0599975585938,570.3099975585938,561.7000122070312,565.239990234375,65130800
2025-05-09,557.9440307617188,564.3400268554688,567.5,562.760009765625,566.47998046875,37603400
2025-05-12,576.3826293945312,582.989990234375,583.0,577.0399780273438,581.469970703125,78993600
2025-05-13,580.18896484375,586.8400268554688,589.0800170898438,582.8400268554688,583.4099731445312,67947200
2025-05-14,580.9304809570312,587.5900268554688,588.97998046875,585.5399780273438,587.8099975585938,66283500
2025-05-15,583.7679443359375,590.4600219726562,590.969970703125,585.0999755859375,585.5599975585938,71268100
2025-05-16,587.465576171875,594.2000122070312,594.5,589.280029296875,591.25,76052100
2025-05-19,588.108154296875,594.8499755859375,595.5399780273438,588.0999755859375,588.0999755859375,68168500
2025-05-20,586.130859375,592.8499755859375,594.0499877929688,589.5999755859375,593.0900268554688,60614500
2025-05-21,576.2540893554688,582.8599853515625,592.5800170898438,581.8200073242188,588.4400024414062,95197700
2025-05-22,576.4815063476562,583.0900268554688,586.6199951171875,581.4099731445312,582.6599731445312,70860400
2025-05-23,572.5465087890625,579.1099853515625,581.8099975585938,575.5999755859375,575.97998046875,76029000
2025-05-27,584.4501953125,591.1500244140625,591.3099975585938,578.4299926757812,586.0700073242188,72588500
2025-05-28,581.06884765625,587.72998046875,592.77001953125,586.989990234375,591.5599975585938,68445500
2025-05-29,583.362548828125,590.0499877929688,593.2000122070312,586.0700073242188,593.0599975585938,69973300
2025-05-30,582.7100830078125,589.3900146484375,591.1300048828125,583.239990234375,588.9299926757812,90601200
2025-06-02,585.9925537109375,592.7100219726562,592.7899780273438,585.0599975585938,587.760009765625,61630500
2025-06-03,589.3341064453125,596.0900268554688,597.0800170898438,591.8499755859375,592.3400268554688,63606200
2025-06-04,589.1759643554688,595.9299926757812,597.9500122070312,595.489990234375,596.9600219726562,57314200
2025-06-05,586.3285522460938,593.0499877929688,599.0,591.0499877929688,597.6300048828125,92278700
2025-06-06,592.3495483398438,599.1400146484375,600.8300170898438,596.8599853515625,598.6599731445312,66588700
2025-06-09,592.8834228515625,599.6799926757812,601.25,598.489990234375,599.719970703125,53016400
2025-06-10,596.2449340820312,603.0800170898438,603.469970703125,599.0900268554688,600.219970703125,66247000
2025-06-11,594.5443725585938,601.3599853515625,605.0599975585938,599.27001953125,604.1900024414062,73658200
2025-06-12,596.9072875976562,603.75,603.75,599.52001953125,600.010009765625,64129000
2025-06-13,590.2338256835938,597.0,601.8499755859375,595.47998046875,598.5,89506000
2025-06-16,595.8494873046875,602.6799926757812,604.4500122070312,600.219970703125,600.4000244140625,79984100
2025-06-17,590.7578735351562,597.530029296875,601.75,596.760009765625,600.2100219726562,82209400
2025-06-18,590.6688842773438,597.4400024414062,601.219970703125,596.469970703125,598.4400024414062,76605000
2025-06-20,589.2816772460938,594.280029296875,599.4600219726562,592.8599853515625,598.3800048828125,94051400
2025-06-23,595.1022338867188,600.1500244140625,600.5399780273438,591.8900146484375,595.0399780273438,87426000
2025-06-24,601.6764526367188,606.780029296875,607.8499755859375,603.4099731445312,604.3300170898438,67735300
2025-06-25,602.0136108398438,607.1199951171875,608.6099853515625,605.5399780273438,607.9099731445312,62114800
2025-06-26,606.7236328125,611.8699951171875,612.3099975585938,608.3699951171875,608.989990234375,78548400
2025-06-27,609.738037109375,614.9099731445312,616.3900146484375,610.8300170898438,612.8800048828125,86258400
2025-06-30,612.6533203125,617.8499755859375,619.219970703125,615.0399780273438,617.3800048828125,92502500
2025-07-01,612.455078125,617.6500244140625,618.8300170898438,615.52001953125,616.3599853515625,70030100
2025-07-02,615.2315673828125,620.4500122070312,620.489990234375,616.6099853515625,617.239990234375,66510400
2025-07-03,620.0804443359375,625.3400268554688,626.280029296875,622.4299926757812,622.4500122070312,51065800
2025-07-07,615.45947265625,620.6799926757812,624.030029296875,617.8699951171875,623.3599853515625,74814500
2025-07-08,615.1224365234375,620.3400268554688,622.1099853515625,619.52001953125,621.3499755859375,59024600
2025-07-09,618.8110961914062,624.0599975585938,624.719970703125,620.9099731445312,622.77001953125,66113300
2025-07-10,620.5562744140625,625.8200073242188,626.8699951171875,623.010009765625,624.2000122070312,57529000
2025-07-11,618.3748779296875,623.6199951171875,624.8599853515625,621.530029296875,622.739990234375,63670200
2025-07-14,619.5548095703125,624.8099975585938,625.1599731445312,621.7999877929688,623.1599731445312,51898500
2025-07-15,616.9072875976562,622.1400146484375,627.8599853515625,622.0599975585938,627.52001953125,74317300
2025-07-16,618.9697265625,624.219970703125,624.72998046875,618.0499877929688,623.739990234375,88987500
2025-07-17,622.7576293945312,628.0399780273438,628.4000244140625,624.1799926757812,624.4000244140625,68885700
2025-07-18,622.301513671875,627.5800170898438,629.469970703125,626.4600219726562,629.2999877929688,65621600
2025-07-21,623.4815063476562,628.77001953125,631.5399780273438,628.3400268554688,628.77001953125,63375000
2025-07-22,623.5707397460938,628.8599853515625,629.72998046875,626.1900024414062,629.0999755859375,60046300
2025-07-23,628.875732421875,634.2100219726562,634.2100219726562,629.72998046875,631.5499877929688,70511000
2025-07-24,629.083984375,634.4199829101562,636.1500244140625,633.989990234375,634.5999755859375,71307100
2025-07-25,631.741455078125,637.0999755859375,637.5800170898438,634.8400268554688,635.0900268554688,56865400
2025-07-28,631.5828247070312,636.9400024414062,638.0399780273438,635.5399780273438,637.47998046875,54917100
2025-07-29,629.9169311523438,635.260009765625,638.6699829101562,634.3400268554688,638.3499755859375,60556300
2025-07-30,629.1236572265625,634.4600219726562,637.6799926757812,631.5399780273438,635.9199829101562,80418900
2025-07-31,626.763671875,632.0800170898438,639.8499755859375,630.77001953125,639.4600219726562,103385200
2025-08-01,616.49072265625,621.719970703125,626.3400268554688,619.2899780273438,626.2999877929688,140103600
2025-08-04,625.861328125,631.1699829101562,631.219970703125,625.5800170898438,625.6699829101562,73218000
2025-08-05,622.688232421875,627.969970703125,632.6099853515625,627.0399780273438,631.7899780273438,68051400
2025-08-06,627.457763671875,632.780029296875,633.4400024414062,628.1300048828125,629.0499877929688,64357500
2025-08-07,626.9322509765625,632.25,636.97998046875,629.1099853515625,636.239990234375,74205800
2025-08-08,631.8207397460938,637.1799926757812,637.6500244140625,633.739990234375,634.0599975585938,64051600
2025-08-11,630.5713500976562,635.9199829101562,638.9500122070312,634.6599731445312,637.4600219726562,58742300
2025-08-12,637.284423828125,642.6900024414062,642.8499755859375,636.7899780273438,638.2899780273438,64730800
2025-08-13,639.4659423828125,644.8900146484375,646.1900024414062,642.6799926757812,644.9099731445312,60092800
2025-08-14,639.525390625,644.9500122070312,645.6199951171875,642.3400268554688,642.7899780273438,59327500
2025-08-15,638.028076171875,643.4400024414062,646.0900268554688,642.52001953125,645.989990234375,68592500
2025-08-18,637.8893432617188,643.2999877929688,644.0,642.1799926757812,642.8599853515625,43804900
2025-08-19,634.4286499023438,639.8099975585938,644.1099853515625,638.47998046875,643.1199951171875,69750700
2025-08-20,632.742919921875,638.1099853515625,639.6599731445312,632.9500122070312,639.4000244140625,88890300
2025-08-21,630.2045288085938,635.5499877929688,637.969970703125,633.8099975585938,636.280029296875,54805800
2025-08-22,639.8824462890625,645.3099975585938,646.5,637.25,637.760009765625,84083200
2025-08-25,637.0662841796875,642.469970703125,645.2899780273438,642.3499755859375,644.0399780273438,51274300
2025-08-26,639.733642578125,645.1599731445312,645.510009765625,641.5700073242188,642.2000122070312,51581600
